,Datetime,Tweet Id,Text
0,2020-09-29 23:59:59+00:00,1311093397764091904,"Georgia HS Basketball is the latest state to give up the opening “jump ball.”
#GeorgiaPurge #COVID19 #Stoppers"
1,2020-09-29 23:59:59+00:00,1311093396920991744,"Elevator Anxiety and its Impact on Commercial Real Estate #CRE #COVID-19 #TenantTips #NewNormal #ElevatorAnxiety     
https://t.co/gHBhWeGAxd"
2,2020-09-29 23:59:59+00:00,1311093396551995394,"@DougHoelscher45 @WhiteHouse @ArlingtonNatl @BetterDays2020 @GovHerbert Some people are 6 feet under because of Trump with Mitch/Republicans allowing...

Trump murdered tens of thousands of Americans with his inept #COVID19 response.  Because of his crappy response..we have not even come out of the FIRST WAVE.

#Vote 
#VoteTrumpOut"
3,2020-09-29 23:59:58+00:00,1311093394332999680,"COVID-19 increases persecution for young Christian
Pray Rupa will be protected while at home and stand strong in her faith. https://t.co/Qxnt6k7xCV https://t.co/1Zq7xwM7yh"
4,2020-09-29 23:59:58+00:00,1311093392839901184,"Good news: Washington bucks the trend when it comes to new COVID-19 cases

Bad news: Clark County bucks Washington's trend for new cases.

 https://t.co/cKrJKait3T"
5,2020-09-29 23:59:57+00:00,1311093387802505216,"@OMGTheMess @profesterman @ChrisKSim75 Deaths will stop when COVID-19 is no longer being transmitted in the community which includes people who care for people living in RACFs and people like me who work at the coalface in the public health system. Stay home, stay safe and we’ll be there in a few weeks."
