,Datetime,Tweet Id,Text
0,2020-01-30 23:41:32+00:00,1223028503312064519,@TonyMurega I am no monster.
1,2020-01-30 23:39:29+00:00,1223027988696092673,Worth a thousand words #nCoV #CoronavirusOutbreak #coronavirusPH https://t.co/6lXjiEdtMH
2,2020-01-30 23:30:55+00:00,1223025830663741441,I don't like fame. https://t.co/DEijU2Knl9
3,2020-01-30 23:28:58+00:00,1223025341293350912,Will do. https://t.co/WTEQCs6xhU
4,2020-01-30 23:21:34+00:00,1223023478468751360,@AliResearch1 I'll be there
5,2020-01-30 23:18:51+00:00,1223022793232723970,"Wonderful Italian hospitality. Two chinese tourist tested positive, now ""sealed off"" at hospital in the heart of Rome. O eternal city. Air traffic to and from China is blocked. https://t.co/9nf8VrPSu0 #CoronavirusOutbreak #coronarovirus #coronaviruschina #Italy #viral"
