,Datetime,Tweet Id,Text
0,2021-05-23 23:59:59+00:00,1396616933588545540,"@EmiliaHerault @ianmSC @TracyBethHoeg @PhilHollowayEsq 1 was about infection and the three viruses that were looked, spread in droglets like Covid 19 does so it is still good evidence. Not my fault you can't access 2, it works for me. Now show me studies you claim masks don't work."
1,2021-05-23 23:59:58+00:00,1396616930509955072,"Yep, we knew #Trump was committing premeditated murder by failing to warn the public about Covid 19.  The lame excuse he gave was to avoid panic but we know it was all about him. https://t.co/RocvUDridR"
2,2021-05-23 23:59:51+00:00,1396616899656552448,"THIS MAKES GOOD SENSE AND SCIENCE SUPPORTS THIS DECISION:   

Dr. Rand Paul refusing to get vaccinated because he already had COVID-19 https://t.co/XtFFBZdMwE via @nypost"
3,2021-05-23 23:59:47+00:00,1396616883449712641,"A new study by Belal Shneikat exploring the way education agents (N=19) perceive the future of international student recruitment, including the effect of COVID-19. #intled https://t.co/M4UOQ0V2jA"
4,2021-05-23 23:59:43+00:00,1396616865330307073,"Business Insider: Michael Flynn claims COVID-19 was fabricated to distract from election.
https://t.co/geXOfuPGFs

via @GoogleNews"
5,2021-05-23 23:59:42+00:00,1396616861031141379,"@dankind75 @TrinityResists I call bullshyt! You're just making stuff up just like your golden calf who killed over 600,000 when he and his party mismanaged #COVID19. Whatevah!"
