,Datetime,Tweet Id,Text
0,2020-05-30 23:59:59+00:00,1266882076869120001,"COVID-19 and Your Office Renewal #CRE #Renewal #Covid-19 
https://t.co/OxxM9U11je"
1,2020-05-30 23:59:58+00:00,1266882075103318016,American reality TV be wilding these days during a racism &amp; #COVID19 pandemic. https://t.co/vc8amnTrfd
