Date,Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2020,Hong Kong Medical Workers Threaten Strike,Ghassan Charbel,Air Canada,coronavirus,Corona virus memes,Clorox Disinfecting wipes,new strain of coronavirus,kpop packages,damn coronavirus,Riverside County health officials,little panda,Thats,emma,practical steps,Coronavirus outbreak,utter stupidity of the conservative MP,Truths https://t.co/HckdwOEjiP,sclerosis research,U.S. agriculture secretary,Thursday https://t.co/OQkmdnDErQ,https://t.co/HwtDhQhpkS,Human Transmission of a Novel Coronavirus,Chinese dem build Coronavirus hospital,number of cases,Apples Supplier,Local Police,Reach FM,,best thing,cases of novel,international airlines,chicago,trend finna,sons of bitches,Dead dogs,Novel Coronavirus,@beh_anjare Hellooo idk,best way,unprotected sex,Cases of New Coronavirus Registered,case of coronavirus,coronavirus,plain racist,Epicenter of coronavirus outbreak reports,cases of coronavirus,Face Masks,water bottles,cases of the virus,Cases of new coronavirus,Running List,,Corona virus,exchange links,Jet fuel prices nosedive,Jack Ma,Novel Coronavirus,less jokes,Asian people,escalating headlines,yall musty bitches,,unknown of coronavirus,cases of coronavirus,Cases of New Coronavirus Registered,confirmed case of coronavirus,video,Haha jk,Executive Director of the World Health Organization,Korea,Philadelphia International Airport,bug,moron,new respiratory coronavirus,swift response,coronavirus spreads,coronavirus pass,,Tom Brady,current run rate,climate change,coronavirus outbreak,Trump advisor Peter Navarro,coronavirus,@PatrickJolle @JoeySalads,day riddle,case of corona virus,God,coronavirus bc theres people,zombies Im lowkey,RT ASU,FULL STORY,Coronavirus forces Apple,coronavirus detection process,Coronavirus forces Apple,cases of coronavirus,Chinese coronavirus,San Diego health officials,new business core,Alan Dershowitz,sick passenger,United States,whats,Elizabeth Warren Blames Trump,Im gonna,Corona Virus,Abike Dabiri Urges Nigerians,Director General of the World Health Organization,Coronavirus niggas,Abike Dabiri Urges Nigerians,coronavirus,repatriation flight of Japanese citizens,Abike Dabiri Urges Nigerians,Corona virus memes,Abike Dabiri Urges Nigerians,kind voice,Australian GDP,Dude,people,Tibet,corona virus jokes,@realDonaldTrump defence witnesses,China,god,coronavirus spreads,own spit,human beings,Suspension of Communion,exotic animals,CORONAVIRUS SYMPTONS,corona virus,sorry shiralee,yu youre,much money today,China National,influenza virus,SPREAD OF THE,Apple,chill vibe,Higher values,coronavirus,coronavirus cases,CDC estimates,Huge China update,long neck twink boy,People,Coronavirus Cases,BBC News,Coronavirus-6th Case,Chinese mall landlords,Coronavirus Vaccine,h town,employee travel,China travel ban,Signs of the Coronavirus,@BeautyAerin @eyeofscottie Girl,number of US flu deaths,devil,flu,Apple,disgraceful human being,White House,wouldnt Tibet,Disturbing Number of People Think Coronavirus,VIP clinics,diehard @CNBCi viewers,@BreitbartNews Fed Chair Powell Says Economic Effects of Coronavirus,real time,@BreitbartNews,latest news,good news,Air pollution,@BreitbartNews Apple's Supplier,SIGN PETITION,cases of corona virus,21st Century measles outbreak,Coronavirus scare,China's Hubei,Chinese government,Germany's Lufthansa,coronavirus cases,dim sum,Hmm  wonder,Chinas coronavirus,Chinese restaurant,Coronavirus jokes,first,great source,Coronavirus outbreak poses,news of Coronavirus,,electorate hillbillies,Elizabeth Warren Blames Trump,Im finna,coronavirus talk,coronavirus,Chinese guy,chance,wuhan china,Face Mask,Delta,China coronavirus,National security demands,Johnson,heart attack,next month Im,SARS epidemic,market closure,official of the Department of Health,Laila,mortality rate,fiasco of a trial,China boom,Coronavirus update,corona virus,corona virus,Corona virus spreads,Treatment of Novel Coronavirus,,questions scientists,China coronavirus epicentre,charter aircraft,1st case of coronavirus,Corona Virus wont,universal county,conspiracy theories,best news,Credible source,Coronavirus Cases Set,Wuhan Coronavirus,case of coronavirus,Heineken Using Mask,new coronavirus,Rick Sanchez,Lunar New Year Events,CoronavirusOutbreak ,MONTEREY COUNTY,coronavirus symptoms,Know Vocab,corona virus,Christmas Island,People,China coronavirus,best part,Death toll,corona virus,Philippines,scariest part of the coronavirus,,REPEAT AM.NOT,false information,close stores,live updates,military base,China flights,Coronavirus outbreak prompts,countries,pneumonia,Deadly Coronavirus Outbreak,security screening wait times,Corona Virus,Coronavirus Case,official Daily Corona News Feed,Coronavirus Patent,CORONA VIRUS,Corona virus,Ok,Wuhan virus,im finna renegade,Corona virus,China coronavirus,Soup of Death,BBC News,NEWPAPER24 https://t.co/eZ4UgcEIo1,City of Parramatta,Corona virus  update,Chinese mainland,,@sh1r4z shiralee,Chinese City,death toll,Editorial cartoonists,awesome short film,colds raise travel concerns,Today Bell,READ TODAY,Coronavirus test kits,Chinese city,real time,origin of Wuhan coronavirus,Maine hospitals,SCAD,ridiculous amount of face masks,weaker virus,coronavirus,State media,deadly new strain,rest of the world,favorite,https://t.co/GqttHPzrwF China,South China Morning Post,risk,RT @BIUK,Premier Health,S.C. Department of Health,perfect intersection of fear,good thing,Mayor Sylvester Turner joins representatives,next month,better luck,mr thies wasnt,New article,genuine reason,first case of coronavirus,Game's Creator,,ally of POC,corona virus,,2nd case of coronavirus,Dr. Hussein al-Rand,chinese people,Poor taste,China's national health commission,Coronavirus alert,BBC News,corona virus,Q1 earnings impact,coronavirus https://t.co/ca0WJYQh7g,State media,trial resumes,Dont Worry,Face Masks,internet,White House,Heres,Dear Lyft driver,coronavirus thing,novel coronavirus,,@SerinaSilver @TheQuartering Im,Thanks bugmen,coronavirus,people,medical advisory,BBC News,coronavirus spreads,NOVEL CORONA-VIRUS FOUND,deadly illness,CORONA VIRUS,Hamilton bar,different kinds,,threat of your fake coronavirus,@ABSCBNNews People,China virus death toll rises,culprit of ESP Science Research Institute,corona virus shit WAY,good condition,DuPage County health officials,Thats coronavirus,Death toll climbs,Coronavirus gonna,coronavirus isnt,couple of days,Chinese City,China,VIR NEW ARTICLE,real guys,coronavirus stuff,gravity of the situation,survival group rn,@ULTIMATEHIMIKO @technolovebot dont u,Chinese City,Student,FATHER LORD,Coronavirus Patent,Chinas response,sTay awAy,Last update,Chinese mall landlords,end wildlife markets,coronavirus,main form of transmition,case,China's,corona virus,Royal family,fursuit head,US CDC,basketball team,,Stocks end,none of our colleagues,Dante Alighieri,Coronavirus threats,long weekend,Disneyland look,Seasonal Flu Virus,,paramedics,long term effects,Misinformation,Coronavirus Outbreak,Businesses,Nah bruh,Wuhan,China's National Health Commission,confirmed case of novel coronavirus,corona virus,silly shit,Countries,Air Niugini,@l0ranus Yall,Early transmission dynamics,,fake news,@stillgray Its,Emergency Management,China womens football team,great big steaming side order,weak immune system,coronavirus family,Tibet reports,Air Canada,Chinese City,ok bro im,TOTAL NUMBER OF CONFIRMED CORONAVIRUS CASES,Chinese City,distant second cousin,wanna die,Chinese City,Pregnant woman,First Coronavirus Case,CORONA Virus,Australian lab,college campus,weeks,Department of Health,translation services,@SCMP,San Diego health officials,amount of people,Mask Hoarders,beautiful children,face masks,Corona Virus,China Turns Construction of Coronavirus Hospitals,fishy man,latest report,Tesla,young people,midnight,novel coronavirus outbreak,Corona virus,Tesla,water,direct flights,shirt walking,coronavirus outbreak,Australia fire,always modelo time,NEW CASES OF THE,Coronavirus outbreak,BBC News,corona virus,Corona Virus news https://t.co/JGGwxHJ8qj,New resource,Coronavirus type beat,accurate picture,previous day's losses,cough,coronavirus shit,Jack Ma,Student,insatiable appetite,Student,brink of a world war,Wuhan Coronavirus Outbreak,@Eminem,new virus,wonder u,own immune system,coronavirus end humanity,Russia Preparing,possible case of Coronavirus,Coronavirus experts,greater threats,New efforts,free Kobe Bryant embroidery,Coronavirus number rocket,Economist Espresso,influenza flu kills,obvious reference point,Wuhan coronavirus,Coronavirus Christmas Island evacuation,supervision of symptoms,Wuhan coronavirus,coronavirus scare,San Diego health officials,Whole world,Chinese food,ASU President Michael Crow,Misinformation,families,China offices,single animal,Miami University,Coronavirus,RCPA Fellow Dr Mike Catton,Epi analysis,key questions,coronavirus,@BreakfastNews scumo,sick people,social media,private message,first thing,Big jump,new virus,,private message,@BasicallyIDoWrk Just drink Corona,private message,spleen,US,Nike tee,ppl,Climate Change,good time,sesame oil n Vaseline,Wuhan Coronavirus Outbreak,@WaHealthSec state of WA,coronavirus,origin of Wuhan coronavirus,@JankLemon Im,infections skyrocket,day,Wuhan coronavirus,fault of those Mexicans,viral tweets,Scientists,Yall,high profile football stars,whole corona virus shit,Chinese City,FOX NEWS,Coronavirus https://t.co/XeppHtQIhs,Stony Brook University,flu shot,flu vaccine,corona virus,Coronavirus prompts Texas universities,Chinese City,DuPage County health officials,week moratorium,racism thats,Arkansas,culprit of ESP Science Research Institute,Chinese mother,death toll,media beat,coronavirus,ER week,detailed look,Coronavirus InfectionsMore Than Just,Gold prices surge,precautions,China's National Health Commission,fucking flu shot,exponential growth,corona virus,Corona virus investigation,symptoms,cases,@BradThor Bourbon,,BOBARD CHINA,Coronavirus Fears,Latest info of coronavirus,people,Fictitious American Heartland,Canada draws,Id,proper precaution,,Coronavirus Chan,positive tests,extensive ,lack of information,Kung Fu,@GeraldKutney Plz note,real coz im,health experts,@UNGeneva @WHO,racist things,Corona virus,helpful real-time dashboard,Air Canada,startup fund,new virus,CHINESE PRESIDENT,US companies,China coronavirus,Corona Virus,Wuhan citizen,Airlines,has coronavirus,China,tech companies,Christmas Island,Coronavirus Symptoms Dodges Security,Mask Hoarders,D combination of Buhari,Coronavirus Alert,people,last night,spread of a deadly strain of,news,corona virus rn,study tour cancellations,China coronavirus,new Constitutional Coronavirus,Windy ass hell,Global Coronavirus Pandemic,areas of China,Apple Stores,people,University researchers,Great Wall,Chinese villages,@Browns,coronavirus nonsense,infectious disease specialist,private companies,breathing difficulties,statement abt Bato's US visa,ion care of my bm,Coronavirus outbreak,Corona virus,Gold,potential economic impact,corona virus,cruise lines,gender,Coronavirus Press Briefing,bruh coronavirus,neighbor of China,breathing difficulties,people,Delta Airlines,,helpful explainer,bigger news,new Instagram account,corona virus,UK requests EU help,asian people,numbers,coronavirus,Agence France-Presse,Chinas coronavirus semi-quarantine,charter flight,corona virus,Wuhan coronavirus,FOX NEWS,scientists,genetic reshuffle,Emotet Uses Coronavirus Scare,Dont Worry,Corona virus,Face Mask,,medical doctor,Airline Review,risk of this corona virus nCoV,Magnitude earthquake,Corona Virus,Flu,Clark County patient,Heres,UK requests EU help,PDX isnt,Emotet Uses Coronavirus Scare,culprit of ESP Science Research Institute,Rats,HAND SANITIZER,MA Mastercard,PDX isnt,Corona virus,University of Hawaii,China,Air Canada,South Africans escape coronavirus lockdown,start of the zombie apocalypse,public health problem,Chinese City,Agence France-Presse,Deadly Coronavirus Outbreak,New Coronavirus,God Sent Coronavirus,Dont Worry,reported deaths,better stop,Coronavirus scare,range of mortality,British Airways,@scarybetty @CDCgov @WHO Do math bro,old Brexiter,world,feelings,corona virus,big brains,Simpsons,@TerraWolfDawg @FelixTheFox_ Ok,Like,today's Coronavirus lottery,music,coronavirus outbreak https://t.co/mR0zUJA2JI,effort,minutes,corona virus,Airlines,new Shanghai manufacturing plant,Hazmat suits,gen z kids meltdown,mental health,QAnon Supporters,Danish Newspaper,,only way,border crossings,China's Hubei,Hong Kong,@HanckeFN @benjyfishy Hes probs,US rates usd,Bill Gates,new internet meme,Gold,global economic downturn,corona virus,Google,Im kinda,coronavirus spreads,coronavirus,Truths,front of my face,New Coronavirus Updates,death toll,latest serious outbreak,Chinese equities market,deaths,Hawaii's Gov. David Ige,CNN CORONA VIRUS UPDATE,best youll,new cases,nCoV's relationship,corona virus,numbers of cases,Air NZ,case,actual fuck,rlly mean NUFC wise,gf,STUDENTS FLORIDA,panic of the people,Second plane,Wuhan coronavirus,good point,GMT,Holy Spirit,Surprised HMG,untreated type,Chinese Coronavirus Cases Jump,Chinese Canadians,coronavirus symptoms,Flu people,Sorry buddy youre,trace of the corona virus,U.S. Patent,US citizens,French Asians,flu shot,death toll,Coronavirus update,whole nother Ebola,@WholePlateWay @educatedadult1,Coronavirus forces Apple,Whole world,coronavirus,New York,coronavirus aint,coronavirus cases,panic of the people,Monterey,Air Canada,Novel Coronavirus,International Health Regulations Emergency Committee,Risks of Coronavirus,anti-vaxxers,Announcement of press conference,New England Journal of Medicine @NEJM,due diligence,Eeyore's mate,Corona Virus outbreak,employee travel,Incubation period,CHINA,Coronas stock,Corona beer,,Chinese City,CHINA,Air Canada,,US Airlines Place Voluntary Restrictions,horseman of the apocalypse,allergies,novel coronavirus' case fatality rate,coronavirus cases surge,coronavirus ffs,cabinet official,coronavirus,Coronavirus,article,a-half week delay,coronavirus crisis,Wuhan,possible coronavirus cases,novel,screenshot,Disturbing Number of People Think Coronavirus,Racist memes target,Chinese population,,public microwave,first coronavirus case,Good news,@SpencerFernando @JohnTory,betta hug kiss n hold,Kim SooHyun Modetour event,Social media,Corona Virus,@justjimmie666,further highlights Q1,coronavirus,actionable contents,confirmed 2019-nCov cases,corona virus gettin,Full Meltdown After Children,great nws,Death toll,X-Games,Q1'20 results,CHINA,corona virus,China,Mr Pheng Vannak Nrews,related news,Terrified passengers,Outsider Candidates,Massive earthquake,terrifying thread,Death toll,CHINA,World,Twitter,China accused,Deep State's Corona Virus Agenda,Dwight,Coronavirus forces Apple,translation services,corona virus,Coronavirus report,new strand of coronavirus,kitchen sink Q1,World Cup,coronavirus,moment,Death toll,Health authorities,Health Commissioner,Air New Zealand,,@CNN cause of Coronavirus,chinatown,China offices,Australian lab,Reuters Insider,Coronavirus outbreak,N95 Mask Test,coronavirus,TALK ABOUT IT Life,kid's school,fatality rate,CHINA,TESLA INC  TSLA,disgusting libs,Murder of Kobe,years,Coronavirus Excuse Flag,@EchaPaLanteMama @SenateGOP Carrying coronavirus,contamination OCD girl,corona virus,Toronto Mayor John Tory,folks temperatures,nose hairs,good information,corona virus,cuz,part of the game,Australian student,Im,Novel Coronavirus,microscopic size,Climate Change,CHINA REPORTS,Jack Ma,Department of Education head,TESLA INC  TSLA,couple of different places,parent's guide,Algeria,Q1 expectations,online activities surge,current coronavirus trend,Delta,Dr. Tedros Adhanom Ghebreyesus,coronavirus,direct link,@abcnews Research,Germany's Lufthansa,decoration,people,Coronavirus aint gonna,Daily Mail,coronavirus,outbreak,new,China report updates,yall ex,Mass Human Extinction,year collapse,hot white dude,class of international students today,bad countries,Georgia Tech,Coronavirus outbreak poses,Tesla CFO Zach Kirkhorn,@Griz Hey Griz,coronavirus cancellation waiver,effective remote work solution,tough time,Face Masks,Toronto's mayor,Last year,Australia scientists,Jack Ma,Chinas Coronavirus Crisis,real niggas,number of novel coronavirus cases,health officials,Local health departments,Flight crew,Potential Impact,pink band,Wuhan coronavirus,China's richest man,date information,Wuhan coronavirus,QualcommSnapdragon,new Shanghai manufacturing plant,Coronavirus Florida,flight ban,experiment of chemical,confidence interval,Useless coronavirus mucus,BBC News,corona virus,wonder corona virus,health-security expert,Dapatakan infomasi yang tepat,@IAStartingLine @AndrewYang,currencies,https://t.co/Ebe4CNqdnc Federal Reserve,corona virus,Apple,U.S. campuses,terrorist attacks,Grave situation of coronavirus infection,Asian people,sharp increase,global health czar position,Coronavirus outbreak poses,Coronavirus Live Updates,Chinese Authorities,RT host @scottienhughes  countries,Perfect Design https://t.co/97xlChpHQ2,bingo card,lot,fashion show,
