,Datetime,Tweet Id,Text
0,2020-11-29 23:59:59+00:00,1333199057918046208,"Large Brokerages, Small Towns: The Disconnect #CRE #TenantTips #TenantRep #Office #Warehouse #COVID-19 #NewNormal 
https://t.co/cWNuFMMdcC"
1,2020-11-29 23:59:57+00:00,1333199049420402695,Al lote #PasoAPaso #Osorno #Chile #Salud #SaludMental #COVIDIOTS #Covidiotas #COVID19 https://t.co/AcU7ElWENJ
