,Datetime,Tweet Id,Text
0,2020-10-30 23:59:59+00:00,1322327420121288705,"Why Manufacturing Space is Booming During COVID-19 #CRE #Manufacturing #COVID-19 #TenantTips #NewNormal #CorporateRealEstate 
https://t.co/6P9Jx5ZDxY"
1,2020-10-30 23:59:59+00:00,1322327419341123585,"@Amorettemiller @samraforsenate @RomeohRomeo @marychaostyle @rachbarnhart @AcctProgressive Yes, wearing a mask in public and when inside with people we don’t live with is a vital public health step until COVID-19’s spread is stopped, Amorette. #MaskUp"
